crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree,Longitude,Latitude
0.344559,107.101908,-6004.134701,-100,238.445118,140.892673,37.40223
0.313171,107.101908,-6004.134701,-100,242.382613,140.892108,37.40223
0.455723,-20.224846,-25479.13666,-100,137.148642,140.883095,37.385546
0.459105,-20.224846,-25479.13666,-100,136.437999,140.88366,37.385546
0.368459,-64.003887,3220.161214,-100,-100,140.883089,37.389151
0.364328,-64.003887,3220.161214,-100,-100,140.882525,37.389151
0.364177,140.956425,-131.19848,-100,263.18235,140.893237,37.402681
0.337046,172.677541,-23198.5172,-100,413.663535,140.892672,37.402681
0.329803,-368.177184,40739.30299,654.121933,-100,140.895493,37.405388
0.350142,35.844049,-353.973216,-100,19.411118,140.884216,37.390955
0.359187,35.947663,89.536816,-100,-100,140.883652,37.390504
0.335412,26.776511,358.073618,-100,-100,140.884215,37.391856
0.195798,268.051863,-11079.73701,-100,439.561894,140.887597,37.396367
0.179189,226.977299,21638.72019,-100,-100,140.888163,37.395916
0.380648,15.656055,133.465527,-100,-100,140.893801,37.403583
0.357208,140.956425,-131.19848,-100,262.352319,140.893237,37.403132
0.351994,22.930727,-7.943204,-100,-100,140.886476,37.390957
0.365962,22.930727,-7.943204,-100,-100,140.885911,37.390957
0.290235,45.849211,-1945.259434,-100,32.996876,140.887605,37.391409
0.255819,53.318229,-1929.257695,-100,35.925856,140.88817,37.391409
0.26879,15.455895,-155.912209,-100,-100,140.887036,37.393662
0.289653,12.632789,-41.297187,-100,-100,140.886472,37.393661
0.209013,159.574772,8835.388984,-100,-100,140.887033,37.395915
0.218892,55.992936,2453.998732,-100,-100,140.887034,37.395465
0.223717,181.230351,10513.2088,-100,156.671712,140.886468,37.395915
0.229119,172.677541,-23198.5172,-100,415.375197,140.891542,37.403131
0.35158,22.338081,-65.830161,-100,-100,140.883086,37.391405
0.388517,-262.19915,-1942.994989,410.940818,-100,140.897746,37.410347
0.246947,-368.177184,40739.30299,540.009559,-100,140.894363,37.405387
0.292591,-256.82184,28737.02022,179.195569,-100,140.893799,37.404935
0.325204,-76.828528,-784.637153,162.578986,-100,140.893235,37.404484
0.327426,24.759544,109.032093,-100,-100,140.884214,37.392307
0.191987,371.261279,-36449.27727,-100,662.598235,140.888162,37.396367
0.341385,-3.128212,-263.256289,-100,-100,140.88365,37.391856
0.204381,67.173473,3003.969106,-100,-100,140.887599,37.395014
0.3237,-7.41462,-13851.95622,78.605552,-100,140.890417,37.399524
0.333575,-28.762207,-5945.181892,99.477903,-100,140.889852,37.399523
0.328413,67.639538,-4292.572132,-100,166.406798,140.892109,37.401779
0.270003,-358.994746,80950.687,444.829978,-100,140.893233,37.405386
0.297476,-358.994746,80950.687,507.970256,-100,140.893234,37.404935
0.30352,67.639538,-4292.572132,-100,114.064068,140.891544,37.401779
0.273211,107.101908,-6004.134701,-100,236.393302,140.891543,37.402229
0.243029,172.677541,-23198.5172,-100,402.658991,140.891542,37.40268
0.303198,-368.177184,40739.30299,631.86138,-100,140.894929,37.404936
0.385025,-368.177184,40739.30299,667.197955,-100,140.896059,37.404937
0.265719,-256.82184,28737.02022,300.18233,-100,140.893798,37.405386
0.328459,-198.897486,16758.31389,-100,-100,140.8938,37.404485
0.285223,-368.177184,40739.30299,571.211964,-100,140.894364,37.404936
0.297995,172.677541,-23198.5172,-100,417.601029,140.892107,37.40268
0.347952,133.462857,4962.782298,-100,-100,140.893235,37.404034
0.358867,-31.198906,-114.053133,-100,-100,140.8938,37.404034
0.408018,-122.435385,-38541.37061,-100,148.430034,140.896055,37.408092
0.352636,-125.371424,-14319.16298,-100,-100,140.895492,37.406289
0.360406,35.947663,89.536816,-100,-100,140.883087,37.390503
0.356327,35.947663,89.536816,-100,-100,140.883087,37.390954
0.47179,-44.490998,-26373.8046,-100,120.368688,140.883096,37.385095
0.474287,-44.490998,-26373.8046,-100,124.120734,140.88366,37.385095
0.452743,-20.224846,-25479.13666,-100,137.148642,140.88253,37.385545
0.370248,-95.728739,6418.406725,-100,-100,140.88309,37.3887
0.372613,-95.728739,6418.406725,-100,-100,140.883091,37.38825
0.376647,-95.728739,6418.406725,-100,-100,140.883655,37.388701
0.263972,172.677541,-23198.5172,-100,383.053693,140.891541,37.403581
0.309723,172.677541,-23198.5172,-100,378.911936,140.892106,37.403582
0.286225,158.762563,-17703.10124,-100,385.362244,140.891541,37.404032
0.319147,29.330086,-2156.160635,-100,52.848194,140.884779,37.392308
0.332309,77.162466,-47775.47965,126.487058,-100,140.890982,37.399525
0.280746,35.778069,-5662.262786,-100,-100,140.890979,37.401778
0.301917,-46.331466,-1765.116462,-100,-100,140.890415,37.401327
0.407492,-540.189058,-336070.7526,981.563991,-100,140.896054,37.408543
0.292906,-309.953983,-11464.25263,596.9799,-100,140.894928,37.405838
0.268955,-309.953983,-11464.25263,539.453477,-100,140.894363,37.405837
0.28911,172.677541,-23198.5172,-100,426.620069,140.892107,37.403131
0.329615,172.677541,-23198.5172,-100,419.480453,140.892672,37.403132
0.325602,72.684464,-2580.562912,-100,-100,140.891544,37.401328
0.342125,172.677541,-23198.5172,-100,368.271134,140.892671,37.403582
0.364581,156.80116,1856.834133,-100,201.281824,140.893236,37.403583
0.294638,15.681816,143.395775,-100,-100,140.885906,37.394111
0.299346,-127.102043,1086.614581,-100,-100,140.889284,37.401776
0.306562,12.632789,-41.297187,-100,-100,140.885907,37.393661
0.317467,1.07926,-5259.599865,74.895415,-100,140.885907,37.39321
0.300708,1.07926,-5259.599865,82.855243,-100,140.886472,37.393211
0.23781,36.917697,908.321985,-100,-100,140.886469,37.395464
0.25118,17.406793,-28.173357,48.849403,-100,140.88647,37.395013
0.355795,-129.527452,1175.035971,-100,-100,140.88872,37.400875
0.359503,-96.958807,416.192554,-100,-100,140.888721,37.400424
0.341255,-129.527452,1175.035971,-100,-100,140.889285,37.400875
0.334308,-12.794797,-650.196867,-100,-100,140.883649,37.392307
0.315436,44.059692,-3765.106736,-100,-100,140.890979,37.401327
0.341607,22.947288,-3860.31535,-100,-100,140.890981,37.399975
0.229908,122.284199,-20713.17834,-100,-100,140.890978,37.402229
0.343369,84.732911,-1769.346792,-100,-100,140.890981,37.400426
0.330733,-58.512311,-1488.021271,-100,-100,140.890416,37.400425
0.307689,15.681816,143.395775,-100,-100,140.885341,37.394111
0.339739,25.743084,-2992.610782,43.880099,-100,140.885343,37.392759
0.300215,9.127168,-4132.110189,49.206809,-100,140.884778,37.393209
0.33009,1.07926,-5259.599865,65.68419,-100,140.885343,37.39321
0.290235,17.752765,-203.958759,18.720677,-100,140.884777,37.39366
0.191036,316.191315,-2199.816916,-100,540.473189,140.887032,37.396817
0.194827,218.975939,14308.28602,-100,145.630431,140.887598,37.395916
0.199284,266.352741,-3699.518093,-100,406.142668,140.887032,37.396366
0.200276,242.835227,-11702.14133,-100,388.153388,140.887597,37.396817
0.346189,-3.128212,-263.256289,-100,-100,140.883085,37.391855
0.34847,-96.958807,416.192554,-100,-100,140.889286,37.400424
0.335446,78.274263,-2896.823006,-100,-100,140.89098,37.400877
0.338607,-96.958807,416.192554,-100,-100,140.889851,37.400425
0.262802,-231.740066,8438.648183,236.6524,-100,140.893798,37.405837
0.329437,-129.527452,1175.035971,-100,-100,140.88985,37.400876
0.309801,15.046524,54.220281,-100,-100,140.884213,37.393208
0.318896,24.759544,109.032093,-100,-100,140.884213,37.392758
0.309898,25.83528,-2203.23117,27.981794,-100,140.884778,37.392758
0.22231,387.102542,-34652.3363,-100,690.294428,140.888161,37.397268
0.363695,-89.943677,6386.757463,-100,-100,140.882527,37.387798
0.377458,-89.943677,6386.757463,-100,-100,140.883091,37.387799
0.339174,-12.794797,-650.196867,-100,-100,140.882519,37.392756
0.355159,-277.79179,26297.49343,369.123902,-100,140.881962,37.387347
0.372573,-277.79179,26297.49343,359.094348,-100,140.882527,37.387348
0.326621,-12.794797,-650.196867,-100,-100,140.883649,37.392757
0.293552,-222.669003,-17167.49755,462.419058,-100,140.888717,37.403128
0.241738,-222.669003,-17167.49755,473.114099,-100,140.889281,37.403579
0.374938,-309.953983,-11464.25263,523.261506,-100,140.896058,37.405839
0.335896,-309.953983,-11464.25263,617.016967,-100,140.895493,37.405838
0.391534,-84.67877,-6716.456559,-100,-100,140.896056,37.40674
0.348272,-41.010918,-978.358153,75.777771,-100,140.889287,37.399974
0.205933,387.102542,-34652.3363,-100,690.294428,140.888162,37.396818
0.325266,-129.527452,1175.035971,-100,-100,140.889285,37.401326
0.345705,-129.527452,1175.035971,-100,-100,140.88872,37.401325
0.196475,276.568106,-3441.887884,-100,461.259409,140.887031,37.397267
0.186358,300.224983,-3330.875962,-100,538.94,140.886467,37.396816
0.282141,17.406793,-28.173357,48.849403,-100,140.88534,37.395012
0.264155,-172.873615,-23588.3806,-100,-100,140.889283,37.402227
0.207326,289.983204,-3567.273648,-100,510.860524,140.886468,37.396365
0.2252,289.983204,-3567.273648,-100,510.971587,140.885903,37.396365
0.322072,-81.121939,-1361.609512,-100,-100,140.890415,37.400876
0.281845,17.406793,-28.173357,48.849403,-100,140.885905,37.394562
0.268497,17.406793,-28.173357,48.849403,-100,140.885905,37.395013
0.295118,17.406793,-28.173357,48.849403,-100,140.88534,37.394562
0.257451,181.230351,10513.2088,-100,264.255713,140.885338,37.395914
0.240448,181.230351,10513.2088,-100,186.917327,140.885903,37.395914
0.269335,36.917697,908.321985,-100,-100,140.885339,37.395463
0.309364,-129.527452,1175.035971,-100,-100,140.88985,37.401326
0.332575,24.331697,-129.996577,-100,-100,140.887041,37.390958
0.306938,10.616715,-1190.889868,-100,-100,140.887605,37.390958
0.318014,32.438452,242.157333,-100,-100,140.88704,37.391408
0.339458,35.206022,644.862458,-100,-100,140.886475,37.391408
0.304666,-50.496077,-7355.719393,203.404016,-100,140.89154,37.404483
0.170248,174.65553,-100632.8834,-100,467.127668,140.890978,37.402679
0.140374,138.040954,-103435.2639,-100,498.314392,140.890977,37.40313
0.266719,-81.984409,-1491.872353,-100,-100,140.890414,37.401777
0.27532,-127.102043,1086.614581,-100,-100,140.889849,37.401777
0.211479,-82.833154,-25883.23989,-100,-100,140.890413,37.402228
0.277468,15.681816,143.395775,-100,-100,140.886471,37.394112
0.230102,17.32648,111.639703,-100,-100,140.887034,37.395014
0.264462,17.406793,-28.173357,48.849403,-100,140.88647,37.394563
0.319442,-50.496077,-7355.719393,179.302453,-100,140.89267,37.404484
0.312415,158.762563,-17703.10124,-100,378.190241,140.892105,37.404032
0.33309,158.762563,-17703.10124,-100,369.761371,140.89267,37.404033
0.241301,232.09496,-4387.418462,-100,366.011686,140.885901,37.397717
0.222328,232.09496,-4387.418462,-100,366.011686,140.886465,37.397718
0.270199,232.09496,-4387.418462,-100,366.011686,140.885336,37.397716
0.273196,209.270682,-6892.862474,-100,323.590116,140.884771,37.397716
0.224926,209.27992,-3859.270933,-100,326.423497,140.88703,37.397718
0.173775,300.224983,-3330.875962,-100,538.94,140.886466,37.397267
0.223416,-172.873615,-23588.3806,-100,-100,140.889848,37.402228
0.243039,300.224983,-3330.875962,-100,538.21179,140.885337,37.396815
0.303864,-147.531344,-9902.964442,-100,103.513036,140.893796,37.406738
0.402945,-60.4531,-66871.25331,210.911487,-100,140.896618,37.409445
0.408337,-62.578704,-1135.613671,-100,-100,140.897183,37.409445
0.404106,-731.814929,219493.1419,1211.141536,-100,140.896053,37.408994
0.410149,-82.062849,-66811.70254,229.874222,-100,140.896618,37.408994
0.363745,37.409928,279.843066,-100,-100,140.883088,37.390052
0.362658,-95.728739,6418.406725,-100,-100,140.882526,37.388249
0.1033,-222.669003,-17167.49755,502.062801,-100,140.889847,37.403129
0.057576,-139.326979,-74315.29184,466.511676,-100,140.890412,37.40313
0.280184,23.109979,343.189844,-100,-100,140.884776,37.39411
0.210403,300.224983,-3330.875962,-100,539.051062,140.885902,37.396816
0.247694,289.983204,-3567.273648,-100,510.219329,140.885338,37.396364
0.418486,-73.869326,4480.813011,-100,-100,140.88815,37.404479
0.396939,-220.128632,12669.50267,-100,-100,140.888151,37.404029
0.250511,-427.215351,93151.17567,185.722611,-100,140.893233,37.405836
0.1302,-139.326979,-74315.29184,298.136423,-100,140.890413,37.402679
0.151938,-222.669003,-17167.49755,325.540849,-100,140.889848,37.402678
0.301566,-437.772562,117026.5555,618.035526,-100,140.892104,37.404934
0.20441,174.65553,-100632.8834,-100,562.449435,140.890976,37.403581
0.124919,-171.292637,-73302.83413,509.169067,-100,140.890411,37.40358
0.333299,-12.794797,-650.196867,-100,-100,140.883084,37.392757
0.340116,-12.794797,-650.196867,-100,-100,140.883084,37.392306
0.27045,25.664249,93.268896,-100,-100,140.884776,37.394561
0.212564,279.37151,-10613.41823,-100,456.610739,140.887596,37.397268
0.228005,387.102542,-34652.3363,-100,716.426514,140.888726,37.397269
0.321955,145.90988,-3111.591637,-100,223.164499,140.881385,37.395459
0.305167,203.028567,17927.33097,-100,327.263047,140.88195,37.39546
0.325089,170.46894,981.941801,-100,-100,140.881386,37.395008
0.261567,25.664249,93.268896,-100,-100,140.884775,37.395012
0.318196,-15.463604,-435.128276,-100,-100,140.883648,37.393208
0.300194,37.016391,844.150553,-100,-100,140.884212,37.393659
0.319401,12.632789,-41.297187,21.978601,-100,140.885342,37.39366
0.335049,95.795213,-5017.51564,-100,-100,140.881387,37.394107
0.363658,-95.728739,6418.406725,-100,-100,140.882525,37.3887
0.358763,-95.728739,6418.406725,-100,-100,140.88196,37.388699
0.227678,-222.669003,-17167.49755,433.705502,-100,140.889283,37.402678
0.215176,-222.669003,-17167.49755,480.874431,-100,140.889282,37.403128
0.389985,-733.552941,223022.2856,1235.969808,-100,140.896052,37.409895
0.382189,-223.389069,-9631.188346,310.035889,-100,140.896616,37.410346
0.398913,-122.435385,-38541.37061,-100,153.266261,140.89549,37.408092
0.210776,300.224983,-3330.875962,-100,539.051062,140.885901,37.397266
0.254756,36.917697,908.321985,-100,-100,140.885904,37.395464
0.25438,51.068562,1639.054095,-100,-100,140.884774,37.395462
0.280645,125.24388,7683.773505,-100,119.134531,140.884211,37.394561
0.27164,127.360413,7997.765901,-100,122.475991,140.88421,37.395011
0.310546,-172.873615,-23588.3806,254.890161,-100,140.888718,37.402227
0.329755,-127.102043,1086.614581,-100,-100,140.888719,37.401776
0.407863,-2.252192,-25549.67621,-100,177.840242,140.881964,37.386446
0.398143,-731.814929,219493.1419,1248.137321,-100,140.896053,37.409444
0.389243,-540.189058,-336070.7526,1226.753506,-100,140.894359,37.408541
0.264656,0.47908,-8765.45799,-100,-100,140.888724,37.39817
0.262403,45.562525,-2932.343454,-100,-100,140.886465,37.398168
0.385134,-73.869326,4480.813011,77.576148,-100,140.888715,37.40448
0.412433,87.296741,6766.141569,-100,157.182467,140.888714,37.404931
0.153564,-222.669003,-17167.49755,494.302469,-100,140.889846,37.40358
0.224861,-190.908812,-67566.81612,527.557327,-100,140.890411,37.404031
0.294301,33.367438,-3088.175964,-100,-100,140.886464,37.398619
0.269051,131.407713,-9041.889185,-100,238.348319,140.883644,37.395912
0.27268,203.028567,17927.33097,-100,267.69295,140.883644,37.395461
0.381694,-92.338703,-6545.546004,-100,72.048026,140.894925,37.407641
0.322686,-125.371424,-14319.16298,-100,-100,140.894927,37.406288
0.25004,-639.332,131966.2428,707.818752,-100,140.893232,37.406287
0.311743,-50.496077,-7355.719393,184.286936,-100,140.892105,37.404483
0.302709,-437.772562,117026.5555,572.695772,-100,140.891539,37.405384
0.298525,-437.772562,117026.5555,649.829417,-100,140.892669,37.404934
0.310973,-437.772562,117026.5555,641.182549,-100,140.891539,37.404933
0.327232,-851.889363,-659173.8875,1905.688858,-100,140.890974,37.404933
0.308379,144.149961,11515.79174,-100,116.186942,140.883082,37.394109
0.30914,18.773717,-410.234983,-100,-100,140.883647,37.393659
0.299617,144.149961,11515.79174,-100,94.483151,140.883647,37.394109
0.302826,131.407713,-9041.889185,-100,-100,140.881949,37.39591
0.325706,-15.463604,-435.128276,-100,-100,140.883083,37.393207
0.469697,-44.490998,-26373.8046,-100,120.368688,140.882531,37.385094
0.430841,-2.252192,-25549.67621,-100,141.514301,140.881965,37.385995
0.249886,203.938966,9866.496974,-100,349.782676,140.884774,37.395913
0.29036,104.300487,5788.685016,-100,-100,140.884211,37.39411
0.349768,-89.943677,6386.757463,-100,-100,140.881962,37.387798
0.317378,18.773717,-410.234983,-100,-100,140.883082,37.393658
0.362083,37.409928,279.843066,-100,-100,140.881958,37.390051
0.249006,281.058871,-10335.41839,-100,529.211415,140.884773,37.396364
0.289892,178.021767,17304.80656,-100,203.186803,140.883646,37.39456
0.39403,-731.814929,219493.1419,1272.99504,-100,140.895488,37.409444
0.252462,291.409912,-10389.13793,-100,517.559093,140.884772,37.396815
0.247084,-220.128632,12669.50267,412.647333,-100,140.889846,37.40403
0.29782,-220.128632,12669.50267,397.228809,-100,140.889281,37.40403
0.259482,61.071392,-206351.322,-100,573.663972,140.890976,37.404031
0.385396,25.990147,-2669.462203,-100,-100,140.885898,37.39952
0.396678,25.990147,-2669.462203,-100,-100,140.885333,37.399519
0.328247,103.453774,7282.89919,-100,185.174668,140.890409,37.404932
0.24641,227.045188,-38641.11661,-100,366.96722,140.888725,37.39772
0.231485,387.102542,-34652.3363,-100,730.834165,140.889291,37.39727
0.34938,-28.762207,-5945.181892,85.224327,-100,140.888722,37.399522
0.280479,178.021767,17304.80656,-100,203.186803,140.883645,37.395011
0.306144,33.367438,-3088.175964,-100,-100,140.885899,37.398618
0.268921,-437.772562,117026.5555,570.01415,-100,140.892668,37.405385
0.231011,-497.328756,123135.4218,498.981427,-100,140.892668,37.405836
0.384332,-104.806252,-3768.343938,111.784305,-100,140.887589,37.401775
0.359129,-127.102043,1086.614581,-100,-100,140.888154,37.401775
